169,10653,in,IN,this,DT,sense,NN
218,10653,advance,VB,this,DT,system,NN
453,10653,that,IN,this,DT,furniture,NN
813,10653,around,IN,this,DT,planet,NN
878,10653,of,IN,this,DT,kind,NN
1086,10653,into,IN,this,DT,arena,NN
1127,10653,.,.,this,DT,perplexity,NN
1248,10653,in,IN,this,DT,regard,NN
1285,10653,in,IN,this,DT,genre,NN
1439,10653,to,TO,this,DT,passage,NN
1577,10653,.,.,this,DT,stone,NN
1842,10653,of,IN,this,DT,train,NN
2121,10653,of,IN,this,DT,generation,NN
2492,10653,in,IN,this,DT,genre,NN
2594,10653,to,TO,this,DT,passage,NN
2860,10653,",",",",this,DT,sentence,NN
3181,10653,in,IN,this,DT,sense,NN
3253,10653,",",",",this,DT,unity,NN
3293,10653,.,.,this,DT,not,RB
3487,10653,of,IN,this,DT,street,NN
3588,10653,in,IN,this,DT,regard,NN
3819,10653,.,.,this,DT,antithesis,NN
3867,10653,with,IN,this,DT,the,DT
4072,10653,"""","""",this,DT,material,NN
4431,10653,.,.,this,DT,distrust,NN
4577,10653,to,TO,this,DT,question,NN
4639,10653,",",",",this,DT,is,VBZ
4756,10653,in,IN,this,DT,case,NN
4882,10653,",",",",this,DT,nearly,RB
4921,10653,",",",",this,DT,development,NN
4955,10653,by,IN,this,DT,practice,NN
5030,10653,",",",",this,DT,source,NN
5124,10653,like,IN,this,DT,world,NN
5159,10653,about,IN,this,DT,work,NN
5209,10653,.,.,this,DT,is,VBZ
5229,10653,in,IN,this,DT,section,NN
5405,10653,to,TO,this,DT,.,.
5450,10653,"""","""",this,DT,last,JJ
5535,10653,in,IN,this,DT,regard,NN
5591,10653,in,IN,this,DT,baroque,JJ
5689,10653,to,TO,this,DT,row,NN
6107,10653,on,IN,this,DT,work,NN
6272,10653,that,IN,this,DT,world,NN
6632,10653,from,IN,this,DT,ignoble,JJ
6779,10653,in,IN,this,DT,period,NN
7090,10653,of,IN,this,DT,clause,NN
7469,10653,of,IN,this,DT,most,RBS
7594,10653,of,IN,this,DT,new,JJ
7954,10653,of,IN,this,DT,king,NN
8429,10653,"""","""",this,DT,last,JJ
8538,10653,in,IN,this,DT,art,NN
8635,10653,whether,IN,this,DT,last,JJ
8964,10653,in,IN,this,DT,sort,NN
9008,10653,of,IN,this,DT,festivity,NN
9267,10653,than,IN,this,DT,great,JJ
9633,10653,against,IN,this,DT,:,:
10303,10653,.,.,this,DT,makes,VBZ
10395,10653,",",",",this,DT,articulation,NN
10430,10653,for,IN,this,DT,in,IN
10462,10653,of,IN,this,DT,type,NN
10567,10653,and,CC,this,DT,effect,NN
