218,19023,looked,VBD,this,DT,way,NN
290,19023,breathtaking,JJ,this,DT,tempo,NN
823,19023,in,IN,this,DT,way,NN
901,19023,.,.,this,DT,is,VBZ
1037,19023,in,IN,this,DT,respect,NN
1190,19023,and,CC,this,DT,defines,VBZ
1336,19023,.,.,this,DT,is,VBZ
1377,19023,like,IN,this,DT,.,.
1599,19023,in,IN,this,DT,world,NN
1708,19023,for,IN,this,DT,seasoning,NN
1730,19023,at,IN,this,DT,point,NN
1770,19023,just,RB,this,DT,time,NN
1863,19023,in,IN,this,DT,parisian,JJ
1871,19023,to,TO,this,DT,incident,NN
2066,19023,to,TO,this,DT,tightly,RB
2088,19023,in,IN,this,DT,mortal,JJ
2211,19023,.,.,this,DT,one,CD
2739,19023,NULL,NULL,this,DT,fanatasy,NN
2968,19023,ahout,IN,this,DT,place,NN
3023,19023,over,IN,this,DT,orb,NN
3085,19023,",",",",this,DT,verve,NN
3092,19023,and,CC,this,DT,joyous,JJ
3141,19023,of,IN,this,DT,theater,NN
3293,19023,following,VBG,this,DT,",",","
3644,19023,to,TO,this,DT,land,NN
3866,19023,of,IN,this,DT,remarkable,JJ
3908,19023,of,IN,this,DT,medium,NN
4210,19023,supplemented,VBN,this,DT,activity,NN
4482,19023,which,WDT,this,DT,distillation,NN
4647,19023,",",",",this,DT,most,RBS
4941,19023,.,.,this,DT,hook,NN
5560,19023,"""","""",this,DT,year,NN
5811,19023,for,IN,this,DT,exhibition,NN
5930,19023,preceding,VBG,this,DT,one,CD
6067,19023,excuse,VB,this,DT,deplorable,JJ
6307,19023,from,IN,this,DT,that,IN
6327,19023,'but,CC,this,DT,fecund,NN
6794,19023,of,IN,this,DT,delegation,NN
6819,19023,.,.,this,DT,circumstance,NN
6831,19023,for,IN,this,DT,deputation,NN
6945,19023,regard,VB,this,DT,gathering,NN
6972,19023,that,IN,this,DT,visit,NN
7093,19023,.,.,this,DT,delegation,NN
7149,19023,",",",",this,DT,time,NN
7442,19023,in,IN,this,DT,affair,NN
7523,19023,of,IN,this,DT,model,NN
7612,19023,.,.,this,DT,bold,JJ
7793,19023,before,IN,this,DT,",",","
7821,19023,and,CC,this,DT,achievement,NN
7949,19023,that,IN,this,DT,great,JJ
7987,19023,within,IN,this,DT,period,NN
8075,19023,did,VBD,this,DT,idea,NN
8155,19023,accomplished,VBD,this,DT,quite,RB
8220,19023,of,IN,this,DT,new,JJ
8271,19023,in,IN,this,DT,regard,NN
8292,19023,into,NNP,this,DT,space,NN
8330,19023,within,IN,this,DT,enchanted,JJ
8415,19023,.,.,this,DT,space,NN
8578,19023,ruin,VB,this,DT,magic,NN
8746,19023,offer,VBP,this,DT,afjiche,NN
8792,19023,read,VB,this,DT,important,JJ
9243,19023,(,(,this,DT,comparison,NN
9633,19023,.,.,this,DT,initial,JJ
9855,19023,",",",",this,DT,exhibition,NN
9880,19023,to,TO,this,DT,time,NN
10427,19023,at,IN,this,DT,unprece-,JJ
10446,19023,that,IN,this,DT,measure,NN
10567,19023,.,.,this,DT,great,JJ
10677,19023,.,.,this,DT,hall,NN
10871,19023,that,IN,this,DT,necessity,NN
10882,19023,and,CC,this,DT,is,VBZ
10967,19023,at,IN,this,DT,point,NN
11120,19023,in,IN,this,DT,way,NN
11260,19023,before,IN,this,DT,:,:
11335,19023,'at,IN,this,DT,moment,NN
11515,19023,``,``,this,DT,initial,JJ
12118,19023,on,IN,this,DT,planet,NN
12314,19023,‰ÛÓ,:,this,DT,for,IN
12446,19023,in,IN,this,DT,bazaar,NN
13424,19023,.,.,this,DT,recalls,VBZ
13603,19023,",",",",this,DT,manifest,JJ
13698,19023,about,IN,this,DT,mystery,NN
13920,19023,guessed,VBN,this,DT,exception,NN
14096,19023,when,WRB,this,DT,race,NN
14111,19023,to,TO,this,DT,conclusion,NN
14180,19023,when,WRB,this,DT,fluid,NN
14830,19023,.,.,this,DT,observation,NN
15229,19023,along,IN,this,DT,thoroughfare,NN
15267,19023,market,NN,this,DT,very,RB
15501,19023,reproduce,VB,this,DT,medallion,NN
15574,19023,of,IN,this,DT,enormous,JJ
15760,19023,",",",",this,DT,table,NN
15947,19023,from,IN,this,DT,new,JJ
16086,19023,over,IN,this,DT,shining,JJ
16169,19023,soon,RB,this,DT,phenomenon,NN
16325,19023,but,CC,this,DT,was,VBD
16448,19023,of,IN,this,DT,terri-,JJ
16479,19023,surrounding,VBG,this,DT,valley,NN
16848,19023,with,IN,this,DT,academicism,NN
17467,19023,over,IN,this,DT,strangely,RB
17513,19023,all,DT,this,DT,the,DT
17777,19023,who,WP,this,DT,man,NN
18030,19023,to,TO,this,DT,strange,JJ
18520,19023,in,IN,this,DT,way,NN
18536,19023,between,IN,this,DT,industry,NN
18639,19023,as,IN,this,DT,unspeakable,JJ
18686,19023,",",",",this,DT,impossible,JJ
18694,19023,",",",",this,DT,jumble,NN
18906,19023,in,IN,this,DT,",",","
18959,19023,from,IN,this,DT,square,NN
