125,11635,this,DT,/,NN,machine,NN
243,11635,this,DT,",",",",titan,NN
491,11635,this,DT,before,IN,reform,NN
770,11635,this,DT,of,IN,kind,NN
814,11635,this,DT,keep,VB,thought,NN
1143,11635,this,DT,.,.,exhibition,NN
1662,11635,this,DT,in,IN,medium,NN
1721,11635,this,DT,round,NN,difficulty,NN
1747,11635,this,DT,;,:,business,NN
1759,11635,this,DT,.,.,nasty,NN
1907,11635,this,DT,of,IN,light,JJ
2889,11635,this,DT,is,VBZ,accurate,NN
3152,11635,this,DT,in,IN,apparatus,NN
3221,11635,this,DT,",",",",resemblance,NN
3264,11635,this,DT,why,WRB,primitive,JJ
3378,11635,this,DT,;,:,made,NN
3402,11635,this,DT,and,CC,same,JJ
4015,11635,this,DT,toward,IN,individual,NN
4200,11635,this,DT,of,IN,sort,NN
4278,11635,this,DT,perhaps,RB,:,:
4423,11635,this,DT,following,NNP,",",","
4597,11635,this,DT,spoke,NN,pedantic,JJ
5018,11635,this,DT,.,.,poem,NN
5335,11635,this,DT,cites,VBZ,description,NN
5370,11635,this,DT,spill,MD,way,NN
5749,11635,this,DT,above,IN,tower,NN
6018,11635,this,DT,.,.,gives,VBZ
6068,11635,this,DT,for,IN,stereoscope,NN
6906,11635,this,DT,.,.,fashionwas,NN
7090,11635,this,DT,appeared,VBN,year,NN
7111,11635,this,DT,'','',assessment,NN
7471,11635,this,DT,.,.,phenomenon,NN
7499,11635,this,DT,once,NNP,principle,NN
7573,11635,this,DT,",",",",apparatus,NN
7672,11635,this,DT,for,IN,",",","
7838,11635,this,DT,at,IN,point,NN
8081,11635,this,DT,and,CC,had,VBD
8180,11635,this,DT,linding,VBG,possibility,NN
8433,11635,this,DT,by,IN,that,IN
8587,11635,this,DT,but,CC,criterion,NN
8760,11635,this,DT,retains,VBZ,specter,NN
9010,11635,this,DT,",",",",ingenious,JJ
9194,11635,this,DT,from,IN,state,NN
9209,11635,this,DT,.,.,is,VBZ
9330,11635,this,DT,with,IN,important,JJ
9337,11635,this,DT,from,IN,author,NN
9386,11635,this,DT,of,IN,prevents,NNS
9497,11635,this,DT,all,DT,is,VBZ
9546,11635,this,DT,of,IN,year,NN
9863,11635,this,DT,in,IN,process,NN
9881,11635,this,DT,from,IN,process,NN
10200,11635,this,DT,.,.,inventor,NN
10321,11635,this,DT,",",",",darkness,NN
10677,11635,this,DT,in,IN,way,NN
10723,11635,this,DT,in,IN,chronological,JJ
10788,11635,this,DT,",",",",idolatrous,JJ
10823,11635,this,DT,is,VBZ,:,:
10879,11635,this,DT,of,IN,multi-,NN
11597,11635,this,DT,in,IN,piece,NN
