218,19023,this,DT,looked,VBD,way,NN
290,19023,this,DT,breathtaking,JJ,tempo,NN
823,19023,this,DT,in,NNP,way,NN
901,19023,this,DT,.,.,is,VBZ
1037,19023,this,DT,in,IN,respect,NN
1190,19023,this,DT,and,CC,defines,NNS
1336,19023,this,DT,.,.,is,VBZ
1377,19023,this,DT,like,IN,.,.
1599,19023,this,DT,in,IN,world,NN
1708,19023,this,DT,for,IN,seasoning,NN
1730,19023,this,DT,at,IN,point,NN
1770,19023,this,DT,just,RB,time,NN
1863,19023,this,DT,in,IN,parisian,JJ
1871,19023,this,DT,to,TO,incident,NN
2066,19023,this,DT,to,TO,tightly,RB
2088,19023,this,DT,in,IN,mortal,NN
2211,19023,this,DT,.,.,one,CD
2739,19023,this,NNP,d,NNP,fanatasy,NN
2968,19023,this,DT,ahout,IN,place,NN
3023,19023,this,DT,over,IN,orb,NN
3085,19023,this,DT,",",",",verve,NN
3092,19023,this,DT,and,CC,joyous,JJ
3141,19023,this,DT,of,IN,theater,NN
3293,19023,this,DT,following,VBG,",",","
3644,19023,this,DT,to,TO,land,NN
3866,19023,this,DT,of,IN,remarkable,JJ
3908,19023,this,DT,of,IN,medium,NN
4210,19023,this,DT,supplemented,VBN,activity,NN
4482,19023,this,DT,which,WDT,distillation,NN
4647,19023,this,DT,",",",",most,RBS
4941,19023,this,DT,.,.,hook,NN
5560,19023,this,DT,'','',year,NN
5811,19023,this,DT,for,IN,exhibition,NN
5930,19023,this,DT,preceding,VBG,one,CD
6067,19023,this,DT,excuse,VB,deplorable,JJ
6307,19023,this,DT,from,IN,that,IN
6327,19023,this,DT,'but,JJ,fecund,NN
6794,19023,this,DT,of,IN,delegation,NN
6819,19023,this,DT,.,.,circumstance,NN
6831,19023,this,DT,for,IN,deputation,NN
6945,19023,this,DT,regard,NN,gathering,NN
6972,19023,this,DT,that,IN,visit,NN
7093,19023,this,DT,.,.,delegation,NN
7149,19023,this,DT,",",",",time,NN
7442,19023,this,DT,in,IN,affair,NN
7523,19023,this,DT,of,IN,model,NN
7612,19023,this,DT,.,.,bold,NN
7793,19023,this,DT,before,IN,",",","
7821,19023,this,DT,and,CC,achievement,NN
7949,19023,this,DT,that,IN,great,NNP
7987,19023,this,DT,within,IN,period,NN
8075,19023,this,DT,did,VBD,idea,NN
8155,19023,this,DT,accomplished,VBD,quite,NN
8220,19023,this,DT,of,IN,new,JJ
8271,19023,this,DT,in,IN,regard,NN
8292,19023,this,DT,into,NNP,space,NN
8330,19023,this,DT,within,IN,enchanted,VBN
8415,19023,this,DT,.,.,space,NN
8578,19023,this,DT,ruin,VB,magic,NN
8746,19023,this,DT,offer,VBP,afjiche,NN
8792,19023,this,DT,read,JJ,important,JJ
9243,19023,this,DT,[,CD,comparison,NN
9633,19023,this,DT,.,.,initial,JJ
9855,19023,this,DT,",",",",exhibition,NN
9880,19023,this,DT,o,NN,time,NN
10427,19023,this,DT,at,IN,unprece-,NN
10446,19023,this,DT,that,IN,measure,NN
10567,19023,this,DT,.,.,great,JJ
10677,19023,this,DT,.,.,hall,NN
10871,19023,this,DT,that,IN,necessity,NN
10882,19023,this,DT,and,CC,is,VBZ
10967,19023,this,DT,at,IN,point,NN
11120,19023,this,DT,in,NNP,way,NN
11260,19023,this,DT,before,IN,:,:
11335,19023,this,DT,'at,JJ,moment,NN
11515,19023,this,DT,``,``,initial,JJ
12118,19023,this,DT,on,IN,planet,NNP
12314,19023,this,DT,—,:,for,IN
12446,19023,this,DT,in,IN,bazaar,NN
13424,19023,this,DT,.,.,recalls,NNS
13603,19023,this,DT,",",",",manifest,NN
13698,19023,this,DT,about,IN,mystery,NN
13920,19023,this,DT,guessed,VBN,exception,NN
14096,19023,this,DT,when,WRB,race,NN
14111,19023,this,DT,to,TO,conclusion,NN
14180,19023,this,DT,when,WRB,fluid,NN
14830,19023,this,DT,22,CD,observation,NN
15229,19023,this,DT,along,IN,thoroughfare,NN
15267,19023,this,DT,market,NN,very,RB
15501,19023,this,DT,reproduce,VB,medallion,NN
15574,19023,this,DT,of,IN,enormous,JJ
15760,19023,this,DT,",",",",table,NN
15947,19023,this,DT,from,IN,new,JJ
16086,19023,this,DT,over,IN,shining,NN
16169,19023,this,DT,soon,NNP,phenomenon,NN
16325,19023,this,DT,but,CC,was,VBD
16448,19023,this,DT,of,IN,terri-,NN
16479,19023,this,DT,surrounding,VBG,valley,NN
16848,19023,this,DT,with,IN,academicism,NN
17467,19023,this,DT,over,IN,strangely,RB
17513,19023,this,DT,all,DT,the,DT
17777,19023,this,DT,who,WP,man,NN
18030,19023,this,DT,to,TO,strange,NN
18520,19023,this,DT,in,IN,way,NN
18536,19023,this,DT,between,IN,industry,NN
18639,19023,this,DT,as,IN,unspeakable,JJ
18686,19023,this,DT,",",",",impossible,JJ
18694,19023,this,DT,",",",",jumble,JJ
18906,19023,this,DT,in,IN,",",","
18959,19023,this,DT,from,IN,square,NN
