115,11345,this,DT,of,IN,feminine,NN
209,11345,this,DT,of,IN,struggle,NN
218,11345,this,DT,made,VBN,ideal,NN
1211,11345,this,DT,.,.,spectacle,NN
1247,11345,this,DT,of,IN,dialectic,JJ
1338,11345,this,DT,in,IN,century,NN
1460,11345,this,DT,in,IN,judgment,NN
1712,11345,this,DT,.,.,latter,NN
1743,11345,this,DT,on,IN,entertainment,NN
1921,11345,this,DT,immemorial,JJ,enigmatic,JJ
1971,11345,this,DT,connect,VB,need,NN
1995,11345,this,DT,to,TO,connection,NN
2211,11345,this,DT,how,WRB,time,NN
2434,11345,this,DT,that,IN,celebrated,JJ
2778,11345,this,DT,for,IN,white,JJ
2821,11345,this,DT,that,DT,shirt,NN
2889,11345,this,DT,that,IN,collar,NN
2927,11345,this,DT,to,TO,is,VBZ
3135,11345,this,DT,and,CC,consciousness,NN
4060,11345,this,DT,'','',year,NN
4988,11345,this,DT,.,.,revolt,NN
5371,11345,this,DT,in,IN,connection,NN
5396,11345,this,DT,in,NNP,it,PRP
5511,11345,this,DT,in,IN,practice,NN
5875,11345,this,DT,from,NNP,dilemma,NN
5980,11345,this,DT,for,IN,measure,NN
6072,11345,this,DT,of,IN,summary,NN
6127,11345,this,DT,``,``,evolution,NN
6296,11345,this,DT,can,MD,theory,NN
7020,11345,this,DT,of,IN,social,JJ
7033,11345,this,DT,.,.,motive,NN
7453,11345,this,DT,with,IN,",",","
7528,11345,this,DT,where,WRB,occurred,VBN
7723,11345,this,DT,of,IN,fashion,NN
8593,11345,this,DT,.,.,begins,VBZ
8963,11345,this,DT,.,.,cause,NN
9739,11345,this,DT,'','',taste,NN
10047,11345,this,DT,follow,VB,example,NN
10122,11345,this,DT,in,IN,judgment,NN
10249,11345,this,DT,.,.,state,NN
10361,11345,this,DT,.,.,parceling,NN
10982,11345,this,DT,from,IN,consideration,NN
11040,11345,this,DT,from,IN,conception,NN
11071,11345,this,DT,of,IN,deviance,NN
11117,11345,this,DT,by,IN,disposition,NN
